,file_directory,captions
3329,Rhodesian/7.jpg,a standing Rhodesian dog looking to the left .
3330,Rhodesian/7.jpg,a brown standing Rhodesian dog looking to the left .
3331,Rhodesian/7.jpg,a brown standing Rhodesian dog looking to the left on the grass .
3332,Rhodesian/8.jpg,a standing dog looking to the front .
3333,Rhodesian/8.jpg,a standing Rhodesian dog looking to the front .
3334,Rhodesian/8.jpg,a brown standing Rhodesian dog looking to the front .
3335,Rhodesian/8.jpg,a brown standing Rhodesian dog looking to the front on the ground .
3336,Rhodesian/9.jpg,a dog looking to the front .
3337,Rhodesian/9.jpg,a Rhodesian dog looking to the front .
3338,Rhodesian/9.jpg,a yellow Rhodesian looking to the front .
3339,Rhodesian/9.jpg,a yellow Rhodesian dog looking to the front on the grass  .
3340,Rhodesian/10.jpg,a dog looking to the front .
3341,Rhodesian/10.jpg,a Rhodesian dog looking to the front .
3342,Rhodesian/10.jpg,a brown Rhodesian looking to the front .
3343,Rhodesian/10.jpg,a brown Rhodesian dog looking to the front on the grass  .
3344,Rhodesian/11.jpg,a lying dog looking to the left .
3345,Rhodesian/11.jpg,a lying Rhodesian dog looking to the left .
3346,Rhodesian/11.jpg,a brown lying Rhodesian dog looking to the left .
3347,Rhodesian/11.jpg,a brown lying Rhodesian dog looking to the left on the grass .
3348,Rhodesian/12.jpg,a dog looking to the front .
3349,Rhodesian/12.jpg,a Rhodesian dog looking to the front .
3350,Rhodesian/12.jpg,a brown Rhodesian looking to the front .
3351,Rhodesian/12.jpg,a brown Rhodesian dog looking to the front on the grass  .
3352,Rhodesian/13.jpg,a dog looking to the front .
3353,Rhodesian/13.jpg,a Rhodesian dog looking to the front .
3354,Rhodesian/13.jpg,a brown Rhodesian looking to the front .
3355,Rhodesian/13.jpg,a brown Rhodesian dog looking to the front on the grass  .
3356,Rhodesian/14.jpg,a dog looking to the front .
3357,Rhodesian/14.jpg,a Rhodesian dog looking to the front .
3358,Rhodesian/14.jpg,a brown Rhodesian looking to the front .
3359,Rhodesian/14.jpg,a brown Rhodesian dog looking to the front on the grass  .
3360,Rottweiler/1.jpg,a dog looking to the front .
3361,Rottweiler/1.jpg,a Rottweiler dog looking to the front .
3362,Rottweiler/1.jpg,a black Rottweiler looking to the front .
3363,Rottweiler/1.jpg,a black Rottweiler dog looking to the front on the ground  .
3364,Rottweiler/2.jpg,a standing dog looking to the right .
3365,Rottweiler/2.jpg,a standing Rottweiler dog looking to the right .
3366,Rottweiler/2.jpg,a black standing Rottweiler dog looking to the right .
3367,Rottweiler/2.jpg,a black standing Rottweiler dog looking to the right on the grass .
3368,Rottweiler/3.jpg,a sitting dog looking to the front .
3369,Rottweiler/3.jpg,a sitting Rottweiler dog looking to the front .
3370,Rottweiler/3.jpg,a black sitting Rottweiler dog looking to the front .
3371,Rottweiler/3.jpg,a black sitting Rottweiler dog looking to the front on the grass .
3372,Rottweiler/4.jpg,a sitting dog looking to the right .
3373,Rottweiler/4.jpg,a sitting Rottweiler dog looking to the right .
3374,Rottweiler/4.jpg,a black sitting Rottweiler dog looking to the right .
3375,Rottweiler/4.jpg,a black sitting Rottweiler dog looking to the right on the snow .
3376,Rottweiler/5.jpg,a lying dog looking to the front .
3377,Rottweiler/5.jpg,a lying Rottweiler dog looking to the front .
3378,Rottweiler/5.jpg,a black lying Rottweiler dog looking to the front .
3379,Rottweiler/5.jpg,a black lying Rottweiler dog looking to the front on the grass .
3380,Rottweiler/6.jpg,a lying dog looking to the front .
3381,Rottweiler/6.jpg,a lying Rottweiler dog looking to the front .
3382,Rottweiler/6.jpg,a black lying Rottweiler dog looking to the front .
3383,Rottweiler/6.jpg,a black lying Rottweiler dog looking to the front on the ground .
3384,Rottweiler/7.jpg,a sitting dog looking to the front .
3385,Rottweiler/7.jpg,a sitting Rottweiler dog looking to the front .
3386,Rottweiler/7.jpg,a black sitting Rottweiler dog looking to the front .
3387,Rottweiler/7.jpg,a black sitting Rottweiler dog looking to the front on the grass .
3388,Rottweiler/8.jpg,a standing dog looking to the right .
3389,Rottweiler/8.jpg,a standing Rottweiler dog looking to the right .
3390,Rottweiler/8.jpg,a black standing Rottweiler dog looking to the right .
3391,Rottweiler/8.jpg,a black standing Rottweiler dog looking to the right on the ground .
3392,Rottweiler/9.jpg,a standing dog looking to the left .
3393,Rottweiler/9.jpg,a standing Rottweiler dog looking to the left .
3394,Rottweiler/9.jpg,a black standing Rottweiler dog looking to the left .
3395,Rottweiler/9.jpg,a black standing Rottweiler dog looking to the left on the grass .
3396,Rottweiler/10.jpg,a lying dog looking to the front .
3397,Rottweiler/10.jpg,a lying Rottweiler dog looking to the front .
3398,Rottweiler/10.jpg,a black lying Rottweiler dog looking to the front .
3399,Rottweiler/10.jpg,a black lying Rottweiler dog looking to the front on the grass .
3400,Rottweiler/11.jpg,a dog looking to the front .
3401,Rottweiler/11.jpg,a Rottweiler dog looking to the front .
3402,Rottweiler/11.jpg,a black Rottweiler looking to the front .
3403,Rottweiler/11.jpg,a black Rottweiler dog looking to the front on the grass  .
3404,Rottweiler/12.jpg,a sitting dog looking to the front .
3405,Rottweiler/12.jpg,a sitting Rottweiler dog looking to the front .
3406,Rottweiler/12.jpg,a black sitting Rottweiler dog looking to the front .
3407,Rottweiler/12.jpg,a black sitting Rottweiler dog looking to the front on the floor .
3408,Rottweiler/13.jpg,a lying dog looking to the front .
3409,Rottweiler/13.jpg,a lying Rottweiler dog looking to the front .
3410,Rottweiler/13.jpg,a black lying Rottweiler dog looking to the front .
3411,Rottweiler/13.jpg,a black lying Rottweiler dog looking to the front on the floor .
3412,Rottweiler/14.jpg,a lying dog looking to the front .
3413,Rottweiler/14.jpg,a lying Rottweiler dog looking to the front .
3414,Rottweiler/14.jpg,a black lying Rottweiler dog looking to the front .
3415,Rottweiler/14.jpg,a black lying Rottweiler dog looking to the front on the grass .
3416,Saint Bernard/1.jpg,a standing dog looking to the front .
3417,Saint Bernard/1.jpg,a standing Saint Bernard dog looking to the front .
3418,Saint Bernard/1.jpg,a white and yellow standing Saint Bernard dog looking to the front .
3419,Saint Bernard/1.jpg,a white and yellow standing Saint Bernard dog looking to the front on the ground .
3420,Saint Bernard/2.jpg,a lying dog looking to the front .
3421,Saint Bernard/2.jpg,a lying Saint Bernard dog looking to the front .
3422,Saint Bernard/2.jpg,a white and black lying Saint Bernard dog looking to the front .
3423,Saint Bernard/2.jpg,a white and black lying Saint Bernard dog looking to the front on the grass .
3424,Saint Bernard/3.jpg,a sitting dog looking to the front .
3425,Saint Bernard/3.jpg,a sitting Saint Bernard dog looking to the front .
3426,Saint Bernard/3.jpg,a white and brown sitting Saint Bernard dog looking to the front .
3427,Saint Bernard/3.jpg,a white and brown sitting Saint Bernard dog looking to the front on the ground .
3428,Saint Bernard/4.jpg,a sitting dog looking to the right .
3429,Saint Bernard/4.jpg,a sitting Saint Bernard dog looking to the right .
3430,Saint Bernard/4.jpg,a white and brown sitting Saint Bernard dog looking to the right .
3431,Saint Bernard/4.jpg,a white and brown sitting Saint Bernard dog looking to the right on the ground .
3432,Saint Bernard/5.jpg,a lying dog looking to the front .
3433,Saint Bernard/5.jpg,a lying Saint Bernard dog looking to the front .
3434,Saint Bernard/5.jpg,a white and brown lying Saint Bernard dog looking to the front .
3435,Saint Bernard/5.jpg,a white and brown lying Saint Bernard dog looking to the front on the ground .
3436,Saint Bernard/6.jpg,a standing dog looking to the right .
3437,Saint Bernard/6.jpg,a standing Saint Bernard dog looking to the right .
3438,Saint Bernard/6.jpg,a white and yellow standing Saint Bernard dog looking to the right .
3439,Saint Bernard/6.jpg,a white and yellow standing Saint Bernard dog looking to the right on the grass .
3440,Saint Bernard/7.jpg,a standing dog looking to the front .
3441,Saint Bernard/7.jpg,a standing Saint Bernard dog looking to the front .
3442,Saint Bernard/7.jpg,a white and yellow standing Saint Bernard dog looking to the front .
3443,Saint Bernard/7.jpg,a white and yellow standing Saint Bernard dog looking to the front on the grass .
3444,Saint Bernard/8.jpg,a standing dog looking to the front .
3445,Saint Bernard/8.jpg,a standing Saint Bernard dog looking to the front .
3446,Saint Bernard/8.jpg,a white and yellow standing Saint Bernard dog looking to the front .
3447,Saint Bernard/8.jpg,a white and yellow standing Saint Bernard dog looking to the front on the grass .
3448,Saint Bernard/9.jpg,a sitting dog looking to the front .
3449,Saint Bernard/9.jpg,a sitting Saint Bernard dog looking to the front .
3450,Saint Bernard/9.jpg,a white and brown sitting Saint Bernard dog looking to the front .
3451,Saint Bernard/9.jpg,a white and brown sitting Saint Bernard dog looking to the front on the ground .
3452,Saint Bernard/10.jpg,a sitting dog looking to the right .
3453,Saint Bernard/10.jpg,a sitting Saint Bernard dog looking to the right .
3454,Saint Bernard/10.jpg,a white and brown sitting Saint Bernard dog looking to the right .
3455,Saint Bernard/10.jpg,a white and brown sitting Saint Bernard dog looking to the right on the ground .
3456,Saint Bernard/11.jpg,a sitting dog looking to the left .
3457,Saint Bernard/11.jpg,a sitting Saint Bernard dog looking to the left .
3458,Saint Bernard/11.jpg,a white and brown sitting Saint Bernard dog looking to the left .
3459,Saint Bernard/11.jpg,a white and brown sitting Saint Bernard dog looking to the left on the ground .
3460,Saint Bernard/12.jpg,a lying dog looking to the front .
3461,Saint Bernard/12.jpg,a lying Saint Bernard dog looking to the front .
3462,Saint Bernard/12.jpg,a white and brown lying Saint Bernard dog looking to the front .
3463,Saint Bernard/12.jpg,a white and brown lying Saint Bernard dog looking to the front on the floor .
3464,Saint Bernard/13.jpg,a standing dog looking to the left .
3465,Saint Bernard/13.jpg,a standing Saint Bernard dog looking to the left .
3466,Saint Bernard/13.jpg,a white and yellow standing Saint Bernard dog looking to the left .
3467,Saint Bernard/13.jpg,a white and yellow standing Saint Bernard dog looking to the left on the ground .
3468,Saint Bernard/14.jpg,a lying dog looking to the front .
3469,Saint Bernard/14.jpg,a lying Saint Bernard dog looking to the front .
3470,Saint Bernard/14.jpg,a white and brown lying Saint Bernard dog looking to the front .
3471,Saint Bernard/14.jpg,a white and brown lying Saint Bernard dog looking to the front on the ground .
3472,Schnauzer/1.jpg,a dog looking to the front .
3473,Schnauzer/1.jpg,a Schnauzer dog looking to the front .
3474,Schnauzer/1.jpg,a white and black Schnauzer looking to the front .
3475,Schnauzer/1.jpg,a white and black Schnauzer dog looking to the front in the blank background  .
3476,Schnauzer/2.jpg,a dog looking to the front .
3477,Schnauzer/2.jpg,a Schnauzer dog looking to the front .
3478,Schnauzer/2.jpg,a white and black Schnauzer looking to the front .
3479,Schnauzer/2.jpg,a white and black Schnauzer dog looking to the front on the grass  .
3480,Schnauzer/3.jpg,a lying dog looking to the front .
3481,Schnauzer/3.jpg,a lying Schnauzer dog looking to the front .
3482,Schnauzer/3.jpg,a black lying Schnauzer dog looking to the front .
3483,Schnauzer/3.jpg,a black lying Schnauzer dog looking to the front on the ground .
3484,Schnauzer/4.jpg,a standing dog looking to the front .
3485,Schnauzer/4.jpg,a standing Schnauzer dog looking to the front .
3486,Schnauzer/4.jpg,a white standing Schnauzer dog looking to the front .
3487,Schnauzer/4.jpg,a white standing Schnauzer dog looking to the front on the grass .
3488,Schnauzer/5.jpg,a dog looking to the front .
3489,Schnauzer/5.jpg,a Schnauzer dog looking to the front .
3490,Schnauzer/5.jpg,a white and black Schnauzer looking to the front .
3491,Schnauzer/5.jpg,a white and black Schnauzer dog looking to the front on the grass  .
3492,Schnauzer/6.jpg,a dog looking to the front .
3493,Schnauzer/6.jpg,a Schnauzer dog looking to the front .
3494,Schnauzer/6.jpg,a white and black Schnauzer looking to the front .
3495,Schnauzer/6.jpg,a white and black Schnauzer dog looking to the front on the grass  .
3496,Schnauzer/7.jpg,a sitting dog looking to the front .
3497,Schnauzer/7.jpg,a sitting Schnauzer dog looking to the front .
3498,Schnauzer/7.jpg,a black sitting Schnauzer dog looking to the front .
3499,Schnauzer/7.jpg,a black sitting Schnauzer dog looking to the front on the ground .
3500,Schnauzer/8.jpg,a sitting dog looking to the left .
3501,Schnauzer/8.jpg,a sitting Schnauzer dog looking to the left .
3502,Schnauzer/8.jpg,a white and black sitting Schnauzer dog looking to the left .
3503,Schnauzer/8.jpg,a white and black sitting Schnauzer dog looking to the left on the ground .
3504,Schnauzer/9.jpg,a standing dog looking to the front .
3505,Schnauzer/9.jpg,a standing Schnauzer dog looking to the front .
3506,Schnauzer/9.jpg,a black standing Schnauzer dog looking to the front .
3507,Schnauzer/9.jpg,a black standing Schnauzer dog looking to the front on the grass .
3508,Schnauzer/10.jpg,a lying dog looking to the front .
3509,Schnauzer/10.jpg,a lying Schnauzer dog looking to the front .
3510,Schnauzer/10.jpg,a white lying Schnauzer dog looking to the front .
3511,Schnauzer/10.jpg,a white lying Schnauzer dog looking to the front on the ground .
3512,Schnauzer/11.jpg,a lying dog looking to the front .
3513,Schnauzer/11.jpg,a lying Schnauzer dog looking to the front .
3514,Schnauzer/11.jpg,a white and black lying Schnauzer dog looking to the front .
3515,Schnauzer/11.jpg,a white and black lying Schnauzer dog looking to the front on the ground .
3516,Schnauzer/12.jpg,a sitting dog looking to the front .
3517,Schnauzer/12.jpg,a sitting Schnauzer dog looking to the front .
3518,Schnauzer/12.jpg,a white and black sitting Schnauzer dog looking to the front .
3519,Schnauzer/12.jpg,a white and black sitting Schnauzer dog looking to the front on the ground .
3520,Schnauzer/13.jpg,a standing dog looking to the front .
3521,Schnauzer/13.jpg,a standing Schnauzer dog looking to the front .
3522,Schnauzer/13.jpg,a white and black standing Schnauzer dog looking to the front .
3523,Schnauzer/13.jpg,a white and black standing Schnauzer dog looking to the front in the blank background .
3524,Schnauzer/14.jpg,a lying dog looking to the left .
3525,Schnauzer/14.jpg,a lying Schnauzer dog looking to the left .
3526,Schnauzer/14.jpg,a white lying Schnauzer dog looking to the left .
3527,Schnauzer/14.jpg,a white lying Schnauzer dog looking to the left on the ground .
3528,Scotch Terrier/1.jpg,a dog looking to the front .
3529,Scotch Terrier/1.jpg,a Scotch Terrier dog looking to the front .
3530,Scotch Terrier/1.jpg,a white and black Scotch Terrier looking to the front .
3531,Scotch Terrier/1.jpg,a white and black Scotch Terrier dog looking to the front on the grass  .
